BorrCity,BorrState,BorrZip,CDC_Name,CDC_City,CDC_State,CDC_Zip,ThirdPartyLender_City,ThirdPartyLender_State,ThirdPartyDollars,ApprovalDate,ApprovalFiscalYear,DeliveryMethod,subpgmdesc,NaicsCode,ProjectState,BusinessType,GrossChargeOffAmount,Default?
2812,29,3939,165,156,27,126,0,0,,19980219,1998,0,0,0,29,1,0.0,False
354,1,2140,15,15,1,14,0,0,,19980219,1998,0,0,1,1,1,0.0,False
731,1,2093,1,1,1,1,0,0,,19980219,1998,0,0,0,1,1,0.0,False
1422,44,6261,218,202,45,171,0,0,,19980219,1998,0,0,68,44,1,0.0,False
3036,3,4308,248,230,3,195,0,0,,19980219,1998,0,0,0,3,1,0.0,False
114,33,10,65,63,30,0,0,0,,19980219,1998,0,0,0,33,1,0.0,False
378,2,395,46,24,2,41,0,0,,19980219,1998,0,0,0,2,1,0.0,False
1640,42,2752,184,175,42,142,0,0,,19980219,1998,0,0,0,42,1,0.0,False
167,24,1158,84,83,23,69,0,0,,19980219,1998,0,0,30,24,1,0.0,False
3378,34,503,102,98,31,83,0,0,,19980219,1998,0,0,0,34,1,0.0,False
19,1,21,19,19,1,17,0,0,,19980219,1998,0,0,227,1,1,0.0,False
69,11,67,13,13,11,12,0,0,,19980220,1998,0,0,81,11,1,0.0,False
1338,28,6262,64,62,26,54,0,0,,19980220,1998,0,0,0,28,0,153996.0,True
2706,1,6263,119,36,23,0,0,0,,19980220,1998,1,2,0,1,0,0.0,False
368,29,2571,165,156,27,126,0,0,,19980220,1998,1,2,0,29,1,0.0,False
354,1,2140,15,15,1,14,0,0,,19980220,1998,0,0,0,1,1,0.0,False
58,1,954,1,1,1,1,0,0,,19980220,1998,0,0,0,1,0,0.0,False
252,1,787,73,71,1,59,0,0,,19980220,1998,0,0,284,1,0,0.0,False
419,20,1567,30,30,19,27,0,0,,19980220,1998,0,0,369,20,1,0.0,False
351,17,360,25,25,16,24,0,0,,19980220,1998,0,0,0,17,1,0.0,False
240,28,241,107,104,26,88,0,0,,19980220,1998,0,0,0,28,1,0.0,False
4232,9,3299,53,52,9,46,0,0,,19980220,1998,0,0,99,9,1,0.0,False
2833,17,3976,25,25,16,24,0,0,,19980220,1998,0,0,7,17,1,0.0,False
1109,1,1618,97,72,1,78,0,0,,19980220,1998,0,0,0,1,1,0.0,False
4331,1,6264,119,36,23,0,0,0,,19980220,1998,0,0,0,1,1,0.0,False
336,33,10,259,129,30,0,0,0,,19980220,1998,0,0,466,33,1,0.0,False
40,38,1717,83,81,36,67,0,0,,19980223,1998,0,0,0,38,1,0.0,False
200,11,352,13,13,11,12,0,0,,19980223,1998,0,0,160,11,1,0.0,False
185,12,183,94,14,12,76,0,0,,19980223,1998,0,0,0,12,1,0.0,False
73,12,71,94,14,12,76,0,0,,19980223,1998,0,0,7,12,1,0.0,False
73,12,71,94,14,12,76,0,0,,19980223,1998,0,0,0,12,1,0.0,False
73,12,2096,14,14,12,13,0,0,,19980223,1998,0,0,0,12,1,0.0,False
1827,28,6265,125,119,26,47,0,0,,19980223,1998,0,0,46,28,1,0.0,False
2663,1,3696,1,1,1,1,0,0,,19980223,1998,0,0,0,1,1,0.0,False
3493,1,6129,15,15,1,14,0,0,,19980223,1998,0,0,39,1,1,0.0,False
603,33,10,231,214,30,0,0,0,,19980223,1998,0,0,6,33,2,0.0,False
4332,7,6266,8,8,7,8,0,0,,19980223,1998,0,0,0,7,1,0.0,False
1666,3,2219,248,230,3,195,0,0,,19980224,1998,0,0,0,3,1,0.0,False
4333,42,6267,99,96,42,80,0,0,,19980224,1998,0,0,0,42,1,0.0,False
342,1,534,63,61,1,53,0,0,,19980224,1998,0,0,0,1,1,0.0,False
49,1,1285,40,41,1,35,0,0,,19980224,1998,0,0,0,1,1,0.0,False
49,1,49,40,41,1,35,0,0,,19980224,1998,0,0,0,1,1,0.0,False
1156,29,2759,165,156,27,126,0,0,,19980224,1998,1,2,0,29,1,0.0,False
2385,1,3303,1,1,1,1,0,0,,19980224,1998,0,0,174,1,0,0.0,False
1897,23,2554,182,173,20,0,0,0,,19980224,1998,0,0,0,23,1,0.0,False
4334,46,6268,191,124,49,147,0,0,,19980224,1998,0,0,122,47,1,0.0,False
598,0,682,121,115,14,99,0,0,,19980224,1998,0,0,0,0,0,0.0,False
886,0,4353,176,166,14,137,0,0,,19980224,1998,0,0,0,0,1,0.0,False
39,1,1224,1,1,1,1,0,0,,19980224,1998,0,0,174,1,1,0.0,False
2303,1,3148,152,144,1,119,0,0,,19980225,1998,0,0,0,1,1,0.0,False
4335,21,10,32,32,20,0,0,0,,19980225,1998,0,0,0,21,1,0.0,False
1711,3,2276,248,230,3,195,0,0,,19980225,1998,0,0,0,3,1,0.0,False
1666,3,2219,248,230,3,195,0,0,,19980225,1998,0,0,68,3,1,0.0,True
337,1,342,62,60,1,52,0,0,,19980225,1998,0,0,0,1,1,0.0,False
4336,29,3993,45,45,27,40,0,0,,19980225,1998,0,0,0,29,1,0.0,False
1660,35,2211,238,107,33,188,0,0,,19980225,1998,0,0,234,35,2,0.0,False
4337,29,1572,139,131,27,108,0,0,,19980225,1998,0,0,0,29,1,0.0,False
759,19,10,28,28,18,0,0,0,,19980225,1998,0,0,216,19,1,0.0,False
1937,1,2629,119,36,23,0,0,0,,19980225,1998,1,2,46,1,1,0.0,True
1850,21,10,32,32,20,0,0,0,,19980225,1998,0,0,249,21,1,0.0,False
819,4,979,4,4,4,4,0,0,,19980225,1998,0,0,0,4,1,0.0,False
4,4,1338,4,4,4,4,0,0,,19980225,1998,0,0,0,4,1,0.0,False
462,44,509,218,202,45,171,0,0,,19980226,1998,0,0,0,44,1,0.0,False
2559,19,10,71,69,18,0,0,0,,19980226,1998,0,0,149,19,1,0.0,True
307,1,313,128,121,1,103,0,0,,19980226,1998,0,0,0,1,0,0.0,False
2411,1,3338,97,72,1,78,0,0,,19980226,1998,0,0,231,1,0,0.0,False
1627,1,2166,97,72,1,78,0,0,,19980226,1998,0,0,195,1,0,0.0,False
485,1,537,55,54,1,48,0,0,,19980226,1998,0,0,0,1,1,0.0,False
4338,1,5679,15,15,1,14,0,0,,19980226,1998,0,0,39,1,1,0.0,False
18,1,854,1,1,1,1,0,0,,19980226,1998,0,0,0,1,1,0.0,False
4339,1,3696,1,1,1,1,0,0,,19980226,1998,0,0,18,1,1,0.0,False
354,1,2870,15,15,1,14,0,0,,19980226,1998,0,0,174,1,0,0.0,False
4340,43,6269,51,87,51,180,0,0,,19980226,1998,0,0,0,43,1,0.0,False
1792,11,2396,13,13,11,12,0,0,,19980226,1998,0,0,72,11,1,0.0,False
807,11,1580,13,13,11,12,0,0,,19980226,1998,0,0,0,11,0,0.0,False
3999,38,6270,83,81,36,67,0,0,,19980226,1998,0,0,0,38,1,0.0,False
894,4,1082,4,4,4,4,0,0,,19980226,1998,0,0,10,4,1,0.0,False
550,4,610,20,20,4,18,0,0,,19980226,1998,0,0,0,4,0,0.0,False
4341,44,5768,211,196,45,167,0,0,,19980226,1998,0,0,7,44,1,0.0,False
1580,51,3180,237,221,52,187,0,0,,19980226,1998,0,0,0,52,1,0.0,False
286,24,1133,118,114,23,97,0,0,,19980226,1998,0,0,0,24,1,0.0,False
4342,5,6271,110,5,5,91,0,0,,19980227,1998,0,0,0,5,1,0.0,False
209,14,6272,22,0,0,20,0,0,,19980227,1998,0,0,8,14,0,0.0,False
670,3,4450,3,3,3,3,0,0,,19980227,1998,0,0,96,3,1,0.0,False
670,3,4450,3,3,3,3,0,0,,19980227,1998,0,0,96,3,1,0.0,False
1067,1,1325,55,54,1,48,0,0,,19980227,1998,0,0,0,1,1,0.0,False
4343,7,6273,8,8,7,8,0,0,,19980227,1998,0,0,226,7,1,0.0,False
2342,3,3251,248,230,3,195,0,0,,19980227,1998,0,0,0,3,1,0.0,False
150,19,10,77,75,18,0,0,0,,19980227,1998,0,0,0,19,1,0.0,True
813,2,4067,46,24,2,41,0,0,,19980227,1998,0,0,0,2,1,0.0,False
28,2,1900,24,24,2,23,0,0,,19980227,1998,0,0,0,2,1,0.0,False
216,4,619,4,4,4,4,0,0,,19980227,1998,0,0,0,4,1,0.0,False
469,19,10,77,75,18,0,0,0,,19980227,1998,0,0,0,19,0,0.0,False
1708,10,5088,12,12,10,11,0,0,,19980227,1998,1,2,16,10,1,0.0,False
966,15,6274,112,108,43,93,0,0,,19980227,1998,0,0,234,15,1,0.0,False
390,9,5201,222,140,9,114,0,0,,19980227,1998,0,0,199,9,1,154626.0,True
4344,5,6275,79,77,5,63,0,0,,19980227,1998,0,0,17,5,1,0.0,False
865,26,1043,202,189,25,158,0,0,,19980227,1998,0,0,30,26,0,0.0,False
1165,39,3666,123,117,37,100,0,0,,19980227,1998,0,0,45,39,1,0.0,False
293,1,6276,97,72,1,78,0,0,,19980227,1998,0,0,125,1,1,0.0,False
1736,1,2310,97,72,1,78,0,0,,19980227,1998,0,0,0,1,1,0.0,False
1815,9,948,53,52,9,46,0,0,,19980302,1998,0,0,0,9,1,0.0,False
84,10,82,12,12,10,11,0,0,,19980302,1998,1,2,0,10,1,0.0,False
4345,25,6277,199,186,24,156,0,0,,19980302,1998,0,0,0,25,1,0.0,False
4346,6,6278,50,49,6,43,0,0,,19980302,1998,0,0,54,6,1,0.0,False
705,1,826,1,1,1,1,0,0,,19980302,1998,0,0,0,1,1,0.0,False
85,12,1244,156,14,12,121,0,0,,19980302,1998,0,0,165,12,0,0.0,False
354,1,2140,15,15,1,14,0,0,,19980302,1998,0,0,39,1,1,0.0,False
185,12,6279,94,14,12,76,0,0,,19980302,1998,0,0,30,12,0,0.0,False
4347,1,6280,15,15,1,14,0,0,,19980302,1998,0,0,39,1,1,0.0,False
312,1,317,73,71,1,59,0,0,,19980302,1998,0,0,7,1,1,0.0,False
28,2,451,24,24,2,23,0,0,,19980303,1998,0,0,0,2,1,0.0,False
371,28,2161,150,43,26,117,0,0,,19980303,1998,0,0,250,28,2,0.0,False
2420,9,3350,53,52,9,46,0,0,,19980303,1998,0,0,0,9,1,0.0,False
4348,19,10,28,28,18,0,0,0,,19980303,1998,0,0,2,19,0,0.0,False
4349,5,2464,5,5,5,5,0,0,,19980303,1998,0,0,0,5,1,0.0,False
372,6,10,50,49,6,43,0,0,,19980303,1998,0,0,0,6,1,0.0,False
3061,3,4352,248,230,3,195,0,0,,19980303,1998,0,0,0,3,1,0.0,False
180,29,1401,165,156,27,126,0,0,,19980303,1998,1,2,137,29,1,0.0,False
1132,20,4588,164,155,19,125,0,0,,19980303,1998,0,0,0,20,1,0.0,False
4350,34,688,57,56,31,49,0,0,,19980303,1998,0,0,0,34,1,0.0,False
3508,34,4993,57,56,31,49,0,0,,19980303,1998,0,0,0,34,1,0.0,False
4351,49,6281,210,195,50,166,0,0,,19980303,1998,0,0,0,46,1,0.0,False
694,33,10,56,55,30,0,0,0,,19980303,1998,0,0,0,33,1,0.0,False
1705,29,2271,165,156,27,126,0,0,,19980303,1998,1,2,0,29,1,0.0,False
2881,39,6282,123,117,37,100,0,0,,19980304,1998,0,0,0,39,0,0.0,True
4352,11,6283,13,13,11,12,0,0,,19980304,1998,0,0,0,11,1,0.0,False
2129,33,10,259,129,30,0,0,0,,19980304,1998,0,0,93,33,1,0.0,False
216,4,212,4,4,4,4,0,0,,19980304,1998,0,0,68,4,1,0.0,False
96,7,3853,8,8,7,8,0,0,,19980304,1998,0,0,149,7,1,0.0,False
4353,9,6284,98,95,35,0,0,0,,19980304,1998,0,0,0,9,0,0.0,False
4273,32,10,49,48,29,0,0,0,,19980304,1998,0,0,39,32,1,0.0,False
4354,8,10,9,9,8,0,0,0,,19980304,1998,0,0,68,8,1,0.0,False
1343,38,4434,83,81,36,67,0,0,,19980304,1998,0,0,30,38,1,0.0,False
969,28,5603,208,193,26,164,0,0,,19980304,1998,0,0,0,28,0,0.0,False
1173,20,6285,30,30,19,27,0,0,,19980304,1998,0,0,1,20,1,0.0,False
1060,7,1314,8,8,7,8,0,0,,19980304,1998,0,0,152,7,1,0.0,False
711,1,836,119,36,23,0,0,0,,19980304,1998,1,2,351,1,1,0.0,False
1693,6,2249,187,177,6,144,0,0,,19980304,1998,0,0,10,6,1,0.0,False
731,1,862,62,60,1,52,0,0,,19980304,1998,0,0,383,1,1,0.0,False
4355,20,6286,164,155,19,125,0,0,,19980305,1998,0,0,0,20,1,0.0,True
274,38,275,83,81,36,67,0,0,,19980305,1998,0,0,252,38,1,0.0,False
1380,29,1767,105,102,27,86,0,0,,19980305,1998,0,0,0,29,1,0.0,True
635,15,5256,42,31,16,0,0,0,,19980305,1998,0,0,0,15,1,0.0,False
51,27,3118,57,56,31,0,0,0,,19980305,1998,0,0,0,27,1,0.0,False
2831,1,6287,15,15,1,14,0,0,,19980305,1998,0,0,50,1,1,0.0,False
3776,28,5401,43,43,26,38,0,0,,19980305,1998,0,0,0,28,1,0.0,False
10,37,3655,201,188,35,0,0,0,,19980305,1998,0,0,0,37,1,0.0,False
847,13,5087,91,90,39,74,0,0,,19980305,1998,0,0,0,13,1,0.0,False
549,14,488,120,88,0,98,0,0,,19980305,1998,0,0,0,14,0,0.0,False
2687,42,10,216,200,42,0,0,0,,19980305,1998,0,0,0,42,2,0.0,False
260,11,263,13,13,11,12,0,0,,19980306,1998,0,0,0,11,1,0.0,False
4034,3,3788,248,230,3,195,0,0,,19980306,1998,0,0,0,3,1,0.0,False
3139,46,6288,227,210,49,179,0,0,,19980306,1998,0,0,0,47,1,0.0,False
4356,43,4349,51,87,51,180,0,0,,19980306,1998,0,0,0,43,1,0.0,False
1159,3,3970,248,230,3,195,0,0,,19980306,1998,0,0,0,3,1,0.0,False
422,3,4086,248,230,3,195,0,0,,19980306,1998,0,0,32,3,2,0.0,False
1717,1,5384,126,120,1,102,0,0,,19980306,1998,0,0,0,1,1,0.0,False
4339,1,3696,1,1,1,1,0,0,,19980306,1998,0,0,208,1,1,0.0,False
337,1,902,62,60,1,52,0,0,,19980306,1998,0,0,0,1,1,0.0,False
398,1,6289,62,60,1,52,0,0,,19980306,1998,0,0,0,1,1,0.0,False
35,17,6290,25,25,16,24,0,0,,19980306,1998,0,0,270,17,1,0.0,False
415,13,445,91,90,39,74,0,0,,19980306,1998,0,0,0,13,1,0.0,False
19,1,21,62,60,1,52,0,0,,19980306,1998,0,0,0,1,1,0.0,False
1436,1,1849,97,72,1,78,0,0,,19980306,1998,0,0,19,1,1,0.0,False
2074,1,2856,15,15,1,14,0,0,,19980307,1998,0,0,39,1,1,0.0,False
2475,1,3422,15,15,1,14,0,0,,19980307,1998,0,0,39,1,1,0.0,False
1640,42,2612,184,175,42,142,0,0,,19980309,1998,0,0,0,42,1,0.0,False
218,20,2373,30,30,19,27,0,0,,19980309,1998,0,0,49,20,1,0.0,False
2042,3,5391,3,3,3,3,0,0,,19980309,1998,0,0,14,3,1,0.0,False
2317,6,3254,7,7,6,7,0,0,,19980309,1998,0,0,124,6,1,0.0,False
317,5,1416,6,6,5,6,0,0,,19980309,1998,0,0,10,5,1,0.0,False
308,12,314,94,14,12,76,0,0,,19980309,1998,0,0,0,12,0,0.0,False
1217,19,10,68,66,18,0,0,0,,19980309,1998,0,0,0,19,1,0.0,False
65,18,64,48,47,17,0,0,0,,19980309,1998,0,0,13,18,1,0.0,False
1077,4,1339,4,4,4,4,0,0,,19980309,1998,0,0,86,4,0,0.0,False
4357,33,10,154,146,30,0,0,0,,19980310,1998,0,0,86,33,1,0.0,False
361,11,371,141,133,11,109,0,0,,19980310,1998,0,0,0,11,1,0.0,False
27,16,30,23,23,15,22,0,0,,19980310,1998,0,0,0,16,1,579274.0,True
2547,5,6291,228,198,5,169,0,0,,19980310,1998,0,0,0,5,1,0.0,False
4358,34,6292,57,56,31,49,0,0,,19980310,1998,0,0,0,26,1,0.0,False
1171,32,10,161,152,29,0,0,0,,19980310,1998,0,0,0,32,1,0.0,False
675,10,4529,52,51,10,45,0,0,,19980310,1998,0,0,0,10,0,0.0,True
3378,34,312,102,98,31,83,0,0,,19980310,1998,0,0,241,34,1,0.0,False
2097,19,10,28,28,18,0,0,0,,19980310,1998,0,0,16,19,1,0.0,False
3588,20,5029,2,191,19,199,0,0,,19980310,1998,0,0,152,20,1,0.0,True
3927,1,5607,1,1,1,1,0,0,,19980310,1998,0,0,47,1,1,0.0,False
362,1,1709,62,60,1,52,0,0,,19980310,1998,0,0,41,1,1,0.0,False
731,1,6243,1,1,1,1,0,0,,19980310,1998,0,0,0,1,1,0.0,False
3103,36,6293,131,122,34,104,0,0,,19980310,1998,0,0,122,36,1,221209.0,True
2028,4,417,20,20,4,18,0,0,,19980310,1998,0,0,7,4,0,0.0,False
252,1,1555,73,71,1,59,0,0,,19980310,1998,0,0,0,1,1,0.0,False
461,1,2140,15,15,1,14,0,0,,19980310,1998,0,0,39,1,1,0.0,False
1421,32,10,161,152,29,0,0,0,,19980311,1998,0,0,96,32,0,0.0,False
43,21,10,37,38,20,0,0,0,,19980311,1998,0,0,0,21,0,0.0,False
2570,33,10,189,55,30,0,0,0,,19980311,1998,0,0,0,33,1,0.0,False
534,33,10,169,160,30,0,0,0,,19980311,1998,0,0,0,33,0,0.0,False
219,5,4841,44,44,5,39,0,0,,19980311,1998,0,0,0,5,1,0.0,False
1885,10,5168,12,12,10,11,0,0,,19980311,1998,1,2,276,10,1,0.0,False
1857,32,10,87,86,29,0,0,0,,19980311,1998,0,0,0,32,1,0.0,False
2457,24,6294,35,36,23,32,0,0,,19980311,1998,0,0,0,24,2,0.0,False
2607,21,10,32,32,20,0,0,0,,19980311,1998,0,0,0,21,1,249518.0,True
127,26,124,72,70,25,58,0,0,,19980311,1998,0,0,0,26,0,0.0,False
506,1,560,126,120,1,102,0,0,,19980311,1998,0,0,0,1,1,0.0,False
268,36,270,190,179,34,146,0,0,,19980311,1998,0,0,0,36,1,0.0,False
364,36,375,108,105,34,89,0,0,,19980311,1998,0,0,83,36,1,0.0,False
1166,45,10,158,149,46,0,0,0,,19980311,1998,0,0,68,45,1,0.0,False
2147,42,2951,184,175,42,142,0,0,,19980311,1998,0,1,409,42,1,0.0,True
200,11,352,13,13,11,12,0,0,,19980312,1998,0,0,0,11,1,0.0,False
218,20,2373,30,30,19,27,0,0,,19980312,1998,0,0,0,20,1,0.0,False
839,32,10,87,86,29,0,0,0,,19980312,1998,0,0,0,32,0,0.0,False
694,33,10,129,55,30,0,0,0,,19980312,1998,0,0,99,33,2,0.0,False
390,9,2158,222,140,9,114,0,0,,19980312,1998,0,0,355,9,0,0.0,False
866,1,2900,97,72,1,78,0,0,,19980312,1998,0,0,0,1,1,0.0,False
605,14,2132,175,165,0,136,0,0,,19980312,1998,0,0,68,14,1,0.0,False
4359,29,6295,170,161,27,131,0,0,,19980312,1998,1,2,0,29,1,0.0,False
1863,1,2508,51,50,1,44,0,0,,19980312,1998,0,0,0,1,1,0.0,False
40,38,219,83,81,36,67,0,0,,19980312,1998,0,0,0,38,2,0.0,False
3588,20,5029,2,191,19,199,0,0,,19980312,1998,0,0,150,20,1,0.0,False
337,1,902,1,1,1,1,0,0,,19980312,1998,0,0,0,1,1,0.0,False
537,16,6296,221,203,15,174,0,0,,19980312,1998,0,0,10,16,1,0.0,False
129,1,624,97,72,1,78,0,0,,19980312,1998,0,0,0,1,1,0.0,False
3432,5,4884,151,143,5,118,0,0,,19980312,1998,0,0,149,5,1,0.0,False
351,17,817,25,25,16,24,0,0,,19980312,1998,0,0,0,17,1,0.0,False
4360,5,6297,167,158,5,128,0,0,,19980313,1998,0,0,81,5,1,0.0,False
605,14,718,175,165,0,136,0,0,,19980313,1998,0,0,0,14,1,0.0,False
218,20,2373,30,30,19,27,0,0,,19980313,1998,0,0,0,20,1,0.0,False
83,4,80,4,4,4,4,0,0,,19980313,1998,0,0,172,4,2,0.0,False
310,7,6298,8,8,7,8,0,0,,19980313,1998,0,0,0,7,1,0.0,False
84,10,2374,12,12,10,11,0,0,,19980313,1998,0,0,0,10,1,0.0,False
49,1,1285,40,41,1,35,0,0,,19980313,1998,0,0,0,1,1,0.0,False
289,24,1361,100,36,23,81,0,0,,19980313,1998,0,0,0,24,1,0.0,True
4103,21,10,32,32,20,0,0,0,,19980313,1998,0,0,0,21,1,0.0,False
949,0,818,143,136,14,112,0,0,,19980313,1998,0,0,0,0,0,0.0,False
1421,32,10,49,48,29,0,0,0,,19980313,1998,0,0,39,32,1,0.0,False
606,21,10,32,32,20,0,0,0,,19980313,1998,0,0,0,21,1,279772.0,True
1639,33,10,56,55,30,0,0,0,,19980313,1998,0,0,299,33,1,0.0,True
39,1,4247,1,1,1,1,0,0,,19980313,1998,0,0,174,1,0,0.0,False
4361,33,10,137,129,30,0,0,0,,19980313,1998,0,0,149,33,2,0.0,False
1216,1,3048,74,72,1,60,0,0,,19980313,1998,0,0,0,1,1,0.0,False
348,1,5419,126,120,1,102,0,0,,19980314,1998,0,0,0,1,1,0.0,False
813,2,4067,24,24,2,23,0,0,,19980316,1998,0,0,382,2,1,0.0,False
4303,46,6210,227,210,49,179,0,0,,19980316,1998,0,0,0,47,1,0.0,False
974,28,1202,150,43,26,117,0,0,,19980316,1998,0,0,0,28,1,0.0,False
4362,9,6299,27,27,9,25,0,0,,19980316,1998,0,0,0,9,1,0.0,False
4363,0,6300,138,130,14,107,0,0,,19980316,1998,0,0,0,0,1,0.0,True
18,1,20,1,1,1,1,0,0,,19980316,1998,0,0,0,1,1,0.0,False
443,1,486,62,60,1,52,0,0,,19980316,1998,0,0,145,1,0,0.0,False
1980,1,2709,1,1,1,1,0,0,,19980316,1998,0,0,0,1,1,0.0,False
209,14,2230,22,0,0,20,0,0,,19980316,1998,0,0,0,14,1,0.0,False
1,1,3130,1,1,1,1,0,0,,19980316,1998,0,0,0,1,1,0.0,False
4364,9,6301,27,27,9,25,0,0,,19980316,1998,0,0,0,9,1,0.0,False
3390,19,10,71,69,18,0,0,0,,19980316,1998,0,0,32,19,1,0.0,True
1691,20,6302,164,155,19,125,0,0,,19980316,1998,0,0,0,20,1,213414.0,True
1135,33,10,243,225,30,0,0,0,,19980316,1998,0,0,153,33,1,0.0,False
1630,18,10,26,26,17,0,0,0,,19980316,1998,0,0,0,18,1,0.0,False
4,4,1337,4,4,4,4,0,0,,19980316,1998,0,0,0,4,1,0.0,False
2722,3,4847,3,3,3,3,0,0,,19980316,1998,0,0,14,3,1,0.0,False
169,33,10,85,84,30,0,0,0,,19980316,1998,0,0,0,33,0,0.0,False
169,33,10,85,84,30,0,0,0,,19980316,1998,0,0,0,33,0,0.0,False
57,29,5248,45,45,27,40,0,0,,19980316,1998,0,0,0,29,1,0.0,False
4365,3,6303,248,230,3,195,0,0,,19980317,1998,0,0,0,3,1,0.0,False
231,9,6304,27,27,9,25,0,0,,19980317,1998,0,0,19,9,1,0.0,False
1471,29,765,165,156,27,126,0,0,,19980317,1998,1,2,39,29,1,0.0,False
80,1,77,119,36,23,0,0,0,,19980317,1998,1,2,47,1,0,0.0,False
237,1,237,1,1,1,1,0,0,,19980317,1998,0,0,0,1,1,0.0,False
734,28,866,43,43,26,38,0,0,,19980317,1998,0,0,47,28,1,0.0,False
349,20,1346,30,30,19,27,0,0,,19980317,1998,0,0,0,20,1,0.0,False
204,17,201,42,31,16,37,0,0,,19980317,1998,0,0,0,17,1,0.0,False
4,4,444,4,4,4,4,0,0,,19980317,1998,1,2,1,4,1,0.0,False
1592,29,2114,45,45,27,40,0,0,,19980317,1998,0,0,390,29,0,0.0,False
1580,51,6305,237,221,52,187,0,0,,19980317,1998,0,0,0,52,0,0.0,False
581,29,665,105,102,27,86,0,0,,19980317,1998,0,0,0,29,1,0.0,False
525,11,278,13,13,11,12,0,0,,19980317,1998,0,0,54,11,1,0.0,False
167,24,1165,84,83,23,69,0,0,,19980317,1998,0,0,0,24,1,0.0,False
3086,4,4380,4,4,4,4,0,0,,19980317,1998,0,0,68,4,1,0.0,False
943,26,1974,41,42,25,36,0,0,,19980317,1998,0,0,0,26,0,0.0,False
289,24,1361,220,36,23,173,0,0,,19980317,1998,0,0,174,24,0,0.0,False
952,29,1186,92,91,27,75,0,0,,19980317,1998,1,2,14,29,1,0.0,False
3718,20,6306,153,145,19,120,0,0,,19980318,1998,0,0,0,20,1,0.0,False
418,39,452,123,117,37,100,0,0,,19980318,1998,0,0,74,39,1,0.0,False
1164,27,2825,192,180,32,148,0,0,,19980318,1998,0,0,0,27,1,0.0,False
4366,38,6307,83,81,36,67,0,0,,19980318,1998,0,0,482,38,2,0.0,False
40,38,1856,83,81,36,67,0,0,,19980318,1998,0,0,0,38,0,0.0,True
536,9,6308,27,27,9,25,0,0,,19980319,1998,0,0,7,9,0,0.0,False
637,37,6309,98,95,35,79,0,0,,19980319,1998,0,0,0,37,1,0.0,False
534,33,10,261,160,30,0,0,0,,19980319,1998,0,0,46,33,1,0.0,False
2927,46,4132,191,124,49,147,0,0,,19980319,1998,0,0,0,47,1,0.0,False
3555,44,5073,87,134,45,110,0,0,,19980319,1998,0,0,160,44,1,0.0,False
3927,1,849,1,1,1,1,0,0,,19980319,1998,0,0,0,1,1,0.0,False
4367,31,10,42,31,16,0,0,0,,19980319,1998,0,0,0,31,0,0.0,True
2947,9,2484,27,27,9,25,0,0,,19980319,1998,0,0,36,9,1,0.0,False
2188,9,605,27,27,9,25,0,0,,19980319,1998,0,0,0,9,1,0.0,False
4368,9,6150,27,27,9,25,0,0,,19980319,1998,0,0,0,9,1,0.0,False
2104,29,3264,45,45,27,40,0,0,,19980319,1998,0,0,0,29,1,0.0,False
4369,0,6310,149,142,14,116,0,0,,19980319,1998,0,0,127,0,0,0.0,False
12,10,306,12,12,10,11,0,0,,19980319,1998,1,2,0,10,1,0.0,False
4004,1,1256,74,72,1,60,0,0,,19980319,1998,0,0,27,1,1,0.0,False
218,20,215,30,30,19,27,0,0,,19980320,1998,0,0,0,20,1,0.0,False
336,33,10,56,55,30,0,0,0,,19980320,1998,0,0,0,33,1,0.0,False
624,9,2481,53,52,9,46,0,0,,19980320,1998,0,0,0,9,1,0.0,False
756,20,6311,195,182,19,152,0,0,,19980320,1998,0,0,30,20,0,0.0,False
4370,21,10,242,224,20,0,0,0,,19980320,1998,0,0,245,21,1,0.0,False
537,16,2807,221,203,15,174,0,0,,19980320,1998,0,0,0,16,1,0.0,False
1990,6,10,50,49,6,43,0,0,,19980320,1998,0,0,52,6,1,0.0,False
2440,14,1491,89,88,0,72,0,0,,19980320,1998,0,0,311,14,1,0.0,False
890,28,1676,64,62,26,54,0,0,,19980320,1998,0,0,0,28,1,0.0,False
514,5,570,70,68,5,57,0,0,,19980320,1998,0,0,0,5,1,102554.0,True
39,1,646,1,1,1,1,0,0,,19980320,1998,0,0,0,1,1,0.0,False
675,10,1570,52,51,10,45,0,0,,19980320,1998,0,0,186,10,1,0.0,False
219,5,1505,44,44,5,39,0,0,,19980320,1998,0,0,46,5,0,0.0,False
319,3,2424,185,176,3,143,0,0,,19980320,1998,0,0,0,3,0,0.0,False
661,4,3301,4,4,4,4,0,0,,19980320,1998,0,0,33,4,1,0.0,False
1558,1,2066,15,15,1,14,0,0,,19980320,1998,0,0,0,1,1,0.0,False
452,1,1362,15,15,1,14,0,0,,19980320,1998,0,0,0,1,1,0.0,False
170,1,169,15,15,1,14,0,0,,19980320,1998,0,0,0,1,1,0.0,False
3872,34,2056,57,56,31,49,0,0,,19980323,1998,0,0,37,34,0,0.0,False
2775,3,1129,248,230,3,195,0,0,,19980323,1998,0,0,0,3,1,0.0,False
1153,7,1446,8,8,7,8,0,0,,19980323,1998,0,0,421,7,1,0.0,False
593,15,3989,188,178,43,145,0,0,,19980323,1998,0,0,0,15,2,0.0,False
234,28,3078,107,104,26,88,0,0,,19980323,1998,0,0,339,28,1,0.0,False
